persistentid,venueid,utc_date,utc_hour,local_date,local_hour,gender,age,full_panel_reweighted_sag_score,dwell,home_zip,venuename,address,city,dma,state,country,geolat,geolong,catid,catname,level1catId,level1cat,level2catId,level2cat,level3catId,level3cat,chainid,chainname,parentvenueid,zip,sample
54,505f6b89e4b012986043320c,2020-05-22,12,2020-05-22,7,Female,Age_40_to_44,77.67122767763588,3472,,The Hollow At Slaughter Creek,,Austin,"Austin, TX",TX,US,30.17008575625828,-97.81947806042862,4f2a210c4b9023bd5841ed28,Housing Developments,4e67e38e036454776db1fb3a,Residences,4f2a210c4b9023bd5841ed28,Housing Developments,,,,,,78748,us_all
54,505f6b89e4b012986043320c,2020-05-27,16,2020-05-27,11,Female,Age_40_to_44,78.30427263658135,7895,,The Hollow At Slaughter Creek,,Austin,"Austin, TX",TX,US,30.17008575625828,-97.81947806042862,4f2a210c4b9023bd5841ed28,Housing Developments,4e67e38e036454776db1fb3a,Residences,4f2a210c4b9023bd5841ed28,Housing Developments,,,,,,78748,us_all
94,505f6b89e4b012986043320c,2020-05-20,17,2020-05-20,12,Male,Age_55_to_59,148.5586664822678,2846,,The Hollow At Slaughter Creek,,Austin,"Austin, TX",TX,US,30.17008575625828,-97.81947806042862,4f2a210c4b9023bd5841ed28,Housing Developments,4e67e38e036454776db1fb3a,Residences,4f2a210c4b9023bd5841ed28,Housing Developments,,,,,,78748,us_all
54,505f6b89e4b012986043320c,2020-05-01,15,2020-05-01,10,Female,Age_40_to_44,85.02663554612178,226,,The Hollow At Slaughter Creek,,Austin,"Austin, TX",TX,US,30.17008575625828,-97.81947806042862,4f2a210c4b9023bd5841ed28,Housing Developments,4e67e38e036454776db1fb3a,Residences,4f2a210c4b9023bd5841ed28,Housing Developments,,,,,,78748,us_all
54,505f6b89e4b012986043320c,2020-05-18,13,2020-05-18,8,Female,Age_40_to_44,86.91341441117416,14342,,The Hollow At Slaughter Creek,,Austin,"Austin, TX",TX,US,30.17008575625828,-97.81947806042862,4f2a210c4b9023bd5841ed28,Housing Developments,4e67e38e036454776db1fb3a,Residences,4f2a210c4b9023bd5841ed28,Housing Developments,,,,,,78748,us_all
9,505f6b89e4b012986043320c,2020-05-15,14,2020-05-15,9,Female,Age_40_to_44,93.89046543548584,2390,,The Hollow At Slaughter Creek,,Austin,"Austin, TX",TX,US,30.17008575625828,-97.81947806042862,4f2a210c4b9023bd5841ed28,Housing Developments,4e67e38e036454776db1fb3a,Residences,4f2a210c4b9023bd5841ed28,Housing Developments,,,,,,78748,us_all
49,50d37cfbe4b00705a09698f0,2020-05-11,16,2020-05-11,11,Female,Age_30_to_34,144.87062353513247,3791,,Cricket Wireless Authorized Retailer,2100 E Riverside Dr,Austin,"Austin, TX",TX,US,30.24036266,-97.72641323,4f04afc02fb6e1c99f3db0bc,Mobile Phone Shops,4d4b7105d754a06378d81259,Shops & Services,4f04afc02fb6e1c99f3db0bc,Mobile Phone Shops,,,556e1d0ca7c82e6b7251e0b2,Cricket Wireless,,78741,us_all
34,4d2c84463c7954815db8f19b,2020-05-04,16,2020-05-04,11,Female,Age_40_to_44,81.01184103762553,23388,,Remington Hills Fitness Center,10601 Manchaca Rd,Austin,"Austin, TX",TX,US,30.163757337707526,-97.82807642584542,4bf58dd8d48988d176941735,Gyms,4d4b7105d754a06377d81259,Outdoors & Recreation,4f4528bc4b90abdf24c9de85,Athletics & Sports,4bf58dd8d48988d175941735,Gyms or Fitness Centers,,,,78748,us_all
64,512259d63d7c420f627da602,2020-05-25,17,2020-05-25,12,Male,Age_50_to_54,155.27400542725366,727,78612.0,Dollar General,108 Royal Rd,Cedar Creek,"Austin, TX",TX,US,30.0469,-97.5437,52dea92d3cf9994f4e043dbb,Discount Stores,4d4b7105d754a06378d81259,Shops & Services,52dea92d3cf9994f4e043dbb,Discount Stores,,,556f676fbd6a75a99038d8de,Dollar General,,78612,us_all
64,512259d63d7c420f627da602,2020-05-16,14,2020-05-16,9,Male,Age_50_to_54,145.88558514749806,180,78612.0,Dollar General,108 Royal Rd,Cedar Creek,"Austin, TX",TX,US,30.0469,-97.5437,52dea92d3cf9994f4e043dbb,Discount Stores,4d4b7105d754a06378d81259,Shops & Services,52dea92d3cf9994f4e043dbb,Discount Stores,,,556f676fbd6a75a99038d8de,Dollar General,,78612,us_all
61,4d5a88bf4d9a721ee0c44c0e,2020-05-08,17,2020-05-08,12,Male,Age_60_to_64,219.0233437155229,9913,76577.0,Granger ISD,300 N. Colorado,Granger,"Austin, TX",TX,US,30.721048010688037,-97.43637407420088,4bf58dd8d48988d13d941735,High Schools,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d13b941735,Schools,4bf58dd8d48988d13d941735,High Schools,,,,,us_all
59,5388b8fe498e7a14c9913194,2020-05-04,13,2020-05-04,8,,,0.0,248,78653.0,Budget Rent A Car,10106 N Interstate 35,Austin,"Austin, TX",TX,US,30.365643321085702,-97.68404452706068,4bf58dd8d48988d1ef941735,Rental Car Locations,4d4b7105d754a06379d81259,Travel & Transport,4bf58dd8d48988d1ef941735,Rental Car Locations,,,556e1846a7c82e6b72513d65,Budget Car Rental,,78753,us_all
25,541da370498ebd85fa9c6196,2020-05-05,15,2020-05-05,10,Male,Age_45_to_49,154.22186270974407,511,78752.0,Tacodeli,7301 Burnet Rd,Austin,"Austin, TX",TX,US,30.348449042826232,-97.73527037174104,4bf58dd8d48988d151941735,Taco Places,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c1941735,Mexican Restaurants,4bf58dd8d48988d151941735,Taco Places,5568ed96a7c8a9cf8ec3b3eb,Tacodeli,,78757,us_all
16,541da370498ebd85fa9c6196,2020-05-21,11,2020-05-21,6,Male,Age_45_to_49,136.17471475815643,357,78664.0,Tacodeli,7301 Burnet Rd,Austin,"Austin, TX",TX,US,30.348449042826232,-97.73527037174104,4bf58dd8d48988d151941735,Taco Places,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c1941735,Mexican Restaurants,4bf58dd8d48988d151941735,Taco Places,5568ed96a7c8a9cf8ec3b3eb,Tacodeli,,78757,us_all
58,4e0129af62e12fb08939afaa,2020-05-15,12,2020-05-15,7,Male,Age_40_to_44,97.66535928333504,223,,La Hacienda Market,6425 S Interstate 35,Austin,"Austin, TX",TX,US,30.190766164175404,-97.76789915748328,4bf58dd8d48988d118951735,Grocery Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d1f9941735,Food & Drink Shops,4bf58dd8d48988d118951735,Grocery Stores,,,,78744,us_all
24,5665b052498eac2dcaeab0ce,2020-05-14,12,2020-05-14,7,Male,Age_45_to_49,93.92147254800967,476,,NXP Semiconductors,6501 W William Cannon Dr,Austin,"Austin, TX",TX,US,30.23955879762266,-97.8664338775057,4bf58dd8d48988d124941735,Offices,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d124941735,Offices,,,,,,78735,us_all
22,56661bdf498e73578304e5c2,2020-05-30,16,2020-05-30,11,Female,Age_35_to_39,116.1336370840214,1231,78642.0,Tractor Supply Company,1919 Loop 332,Liberty Hill,"Austin, TX",TX,US,30.67335450661035,-97.93167831106452,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,5734ff1e498e4225c64bcd86,Tractor Supply Co.,,78642,us_all
22,56661bdf498e73578304e5c2,2020-05-02,17,2020-05-02,12,Female,Age_35_to_39,119.6608319933602,1232,78642.0,Tractor Supply Company,1919 Loop 332,Liberty Hill,"Austin, TX",TX,US,30.67335450661035,-97.93167831106452,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,5734ff1e498e4225c64bcd86,Tractor Supply Co.,,78642,us_all
22,56661bdf498e73578304e5c2,2020-05-13,13,2020-05-13,8,Female,Age_35_to_39,114.4392239362307,1169,78642.0,Tractor Supply Company,1919 Loop 332,Liberty Hill,"Austin, TX",TX,US,30.67335450661035,-97.93167831106452,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,5734ff1e498e4225c64bcd86,Tractor Supply Co.,,78642,us_all
22,56661bdf498e73578304e5c2,2020-05-25,15,2020-05-25,10,Female,Age_35_to_39,122.51430951323933,75,78642.0,Tractor Supply Company,1919 Loop 332,Liberty Hill,"Austin, TX",TX,US,30.67335450661035,-97.93167831106452,4bf58dd8d48988d112951735,Hardware Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d112951735,Hardware Stores,,,5734ff1e498e4225c64bcd86,Tractor Supply Co.,,78642,us_all
94,5870480c9c439d43abd0820f,2020-05-30,17,2020-05-30,12,Male,Age_55_to_59,180.00227623330542,3208,,Twin Liquors,5401 Fm 1626,Buda,"Austin, TX",TX,US,30.087188525035565,-97.82116153728587,4bf58dd8d48988d186941735,Liquor Stores,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d1f9941735,Food & Drink Shops,4bf58dd8d48988d186941735,Liquor Stores,,,,78640,us_all
5,4f32c6c319836c91c7f95c72,2020-05-21,13,2020-05-21,8,Male,Age_25_to_29,199.24665610957655,299,76511.0,Cj Johnson Comedy Magic,2555 County Road 281,Leander,"Austin, TX",TX,US,30.626387,-97.939657,5032792091d4c4b30a586d5c,Concert Halls,4d4b7104d754a06370d81259,Arts & Entertainment,5032792091d4c4b30a586d5c,Concert Halls,,,,,,78641,us_all
58,5b46e128838e59002c03c40c,2020-05-30,14,2020-05-30,9,Male,Age_40_to_44,103.96639289272656,132,,Mainstream Painting & Construction,2706 Crownspoint Dr,Austin,"Austin, TX",TX,US,30.182794,-97.832143,4bf58dd8d48988d124941735,Offices,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d124941735,Offices,,,,,,78748,us_all
58,5b46e128838e59002c03c40c,2020-05-28,13,2020-05-28,8,Male,Age_40_to_44,96.01528447864396,9698,,Mainstream Painting & Construction,2706 Crownspoint Dr,Austin,"Austin, TX",TX,US,30.182794,-97.832143,4bf58dd8d48988d124941735,Offices,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d124941735,Offices,,,,,,78748,us_all
1,43e823a7f964a5200e2f1fe3,2020-05-10,16,2020-05-10,11,Male,Age_35_to_39,91.15131346794132,521,78741.0,P.F. Chang's,201 San Jacinto Blvd,Austin,"Austin, TX",TX,US,30.26388367087194,-97.74162516875856,4bf58dd8d48988d145941735,Chinese Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d142941735,Asian Restaurants,4bf58dd8d48988d145941735,Chinese Restaurants,556c8b0ca7c8a11a36bc8623,P.F. Chang's,,78701,us_all
1,45fd161af964a52076441fe3,2020-05-16,16,2020-05-16,11,Male,Age_35_to_39,90.1790014493819,182,78741.0,Juan in a Million,2300 E Cesar Chavez St,Austin,"Austin, TX",TX,US,30.25529618,-97.719077,4bf58dd8d48988d1c1941735,Mexican Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c1941735,Mexican Restaurants,,,,,,78702,us_all
31,45fd161af964a52076441fe3,2020-05-16,14,2020-05-16,9,Male,Age_30_to_34,134.15216823964826,353,,Juan in a Million,2300 E Cesar Chavez St,Austin,"Austin, TX",TX,US,30.25529618,-97.719077,4bf58dd8d48988d1c1941735,Mexican Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c1941735,Mexican Restaurants,,,,,,78702,us_all
52,45fd161af964a52076441fe3,2020-05-14,14,2020-05-14,9,Female,Age_30_to_34,137.87557005709797,56,,Juan in a Million,2300 E Cesar Chavez St,Austin,"Austin, TX",TX,US,30.25529618,-97.719077,4bf58dd8d48988d1c1941735,Mexican Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c1941735,Mexican Restaurants,,,,,,78702,us_all
51,45fd161af964a52076441fe3,2020-05-14,14,2020-05-14,9,Male,Age_30_to_34,130.98402475209036,22,,Juan in a Million,2300 E Cesar Chavez St,Austin,"Austin, TX",TX,US,30.25529618,-97.719077,4bf58dd8d48988d1c1941735,Mexican Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c1941735,Mexican Restaurants,,,,,,78702,us_all
62,45fd161af964a52076441fe3,2020-05-31,14,2020-05-31,9,Male,Age_35_to_39,139.7142555749187,389,,Juan in a Million,2300 E Cesar Chavez St,Austin,"Austin, TX",TX,US,30.25529618,-97.719077,4bf58dd8d48988d1c1941735,Mexican Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c1941735,Mexican Restaurants,,,,,,78702,us_all
40,45fd161af964a52076441fe3,2020-05-03,14,2020-05-03,9,Male,Age_40_to_44,107.23468448113888,232,,Juan in a Million,2300 E Cesar Chavez St,Austin,"Austin, TX",TX,US,30.25529618,-97.719077,4bf58dd8d48988d1c1941735,Mexican Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c1941735,Mexican Restaurants,,,,,,78702,us_all
31,45fd161af964a52076441fe3,2020-05-03,16,2020-05-03,11,Male,Age_30_to_34,146.30196666965716,95,,Juan in a Million,2300 E Cesar Chavez St,Austin,"Austin, TX",TX,US,30.25529618,-97.719077,4bf58dd8d48988d1c1941735,Mexican Restaurants,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1c1941735,Mexican Restaurants,,,,,,78702,us_all
60,512966d7e4b01eb9327d1aa7,2020-05-01,13,2020-05-01,8,Male,Age_35_to_39,93.46808106759175,1260,,Pecan Springs Ranch,10601 Derecho Dr,Austin,"Austin, TX",TX,US,30.215305992821545,-97.935210183826,4deefb944765f83613cdba6e,Historic Sites,4d4b7104d754a06370d81259,Arts & Entertainment,4deefb944765f83613cdba6e,Historic Sites,,,,,,78737,us_all
69,4b54a9daf964a520aec527e3,2020-05-09,17,2020-05-09,12,Male,Age_45_to_49,123.09279435251268,745,78754.0,Starbucks,10900 Research Blvd,Austin,"Austin, TX",TX,US,30.401866,-97.746987,4bf58dd8d48988d1e0931735,Coffee Shops,4d4b7105d754a06374d81259,Food,4bf58dd8d48988d1e0931735,Coffee Shops,,,556f676fbd6a75a99038d8ec,Starbucks,4a4060edf964a5208ba41fe3,78759,us_all
23,4b5b80f8f964a5202a0329e3,2020-05-01,14,2020-05-01,9,Male,Age_40_to_44,95.06015797657776,253,,7-Eleven,1801 S Mays St,Round Rock,"Austin, TX",TX,US,30.493331,-97.675188,4d954b0ea243a5684a65b473,Convenience Stores,4d4b7105d754a06378d81259,Shops & Services,4d954b0ea243a5684a65b473,Convenience Stores,,,556f676fbd6a75a99038d8e9,7-Eleven,,78664,us_all
33,4b622ce7f964a5204c3a2ae3,2020-05-23,13,2020-05-23,8,Male,Age_25_to_29,186.2747039684388,1965,78734.0,Yaupon Golf Course,100 Clubhouse Dr,Lakeway,"Austin, TX",TX,US,30.35867503709539,-97.96682393393334,4bf58dd8d48988d1e6941735,Golf Courses,4d4b7105d754a06377d81259,Outdoors & Recreation,4f4528bc4b90abdf24c9de85,Athletics & Sports,4bf58dd8d48988d1e6941735,Golf Courses,,,,78734,us_all
30,4b622ce7f964a5204c3a2ae3,2020-05-22,15,2020-05-22,10,Male,Age_35_to_39,72.46853993075787,1479,,Yaupon Golf Course,100 Clubhouse Dr,Lakeway,"Austin, TX",TX,US,30.35867503709539,-97.96682393393334,4bf58dd8d48988d1e6941735,Golf Courses,4d4b7105d754a06377d81259,Outdoors & Recreation,4f4528bc4b90abdf24c9de85,Athletics & Sports,4bf58dd8d48988d1e6941735,Golf Courses,,,,78734,us_all
28,4b622ce7f964a5204c3a2ae3,2020-05-01,15,2020-05-01,10,Male,Age_45_to_49,110.3704312153468,359,78734.0,Yaupon Golf Course,100 Clubhouse Dr,Lakeway,"Austin, TX",TX,US,30.35867503709539,-97.96682393393334,4bf58dd8d48988d1e6941735,Golf Courses,4d4b7105d754a06377d81259,Outdoors & Recreation,4f4528bc4b90abdf24c9de85,Athletics & Sports,4bf58dd8d48988d1e6941735,Golf Courses,,,,78734,us_all
33,4b622ce7f964a5204c3a2ae3,2020-05-11,17,2020-05-11,12,Male,Age_25_to_29,207.37588971607877,5177,78734.0,Yaupon Golf Course,100 Clubhouse Dr,Lakeway,"Austin, TX",TX,US,30.35867503709539,-97.96682393393334,4bf58dd8d48988d1e6941735,Golf Courses,4d4b7105d754a06377d81259,Outdoors & Recreation,4f4528bc4b90abdf24c9de85,Athletics & Sports,4bf58dd8d48988d1e6941735,Golf Courses,,,,78734,us_all
33,4b622ce7f964a5204c3a2ae3,2020-05-09,14,2020-05-09,9,Male,Age_25_to_29,202.6184686309389,655,78734.0,Yaupon Golf Course,100 Clubhouse Dr,Lakeway,"Austin, TX",TX,US,30.35867503709539,-97.96682393393334,4bf58dd8d48988d1e6941735,Golf Courses,4d4b7105d754a06377d81259,Outdoors & Recreation,4f4528bc4b90abdf24c9de85,Athletics & Sports,4bf58dd8d48988d1e6941735,Golf Courses,,,,78734,us_all
33,4b622ce7f964a5204c3a2ae3,2020-05-29,12,2020-05-29,7,Male,Age_25_to_29,195.4854385148076,1187,78734.0,Yaupon Golf Course,100 Clubhouse Dr,Lakeway,"Austin, TX",TX,US,30.35867503709539,-97.96682393393334,4bf58dd8d48988d1e6941735,Golf Courses,4d4b7105d754a06377d81259,Outdoors & Recreation,4f4528bc4b90abdf24c9de85,Athletics & Sports,4bf58dd8d48988d1e6941735,Golf Courses,,,,78734,us_all
33,4b622ce7f964a5204c3a2ae3,2020-05-18,16,2020-05-18,11,Male,Age_25_to_29,206.6368298891878,7672,78734.0,Yaupon Golf Course,100 Clubhouse Dr,Lakeway,"Austin, TX",TX,US,30.35867503709539,-97.96682393393334,4bf58dd8d48988d1e6941735,Golf Courses,4d4b7105d754a06377d81259,Outdoors & Recreation,4f4528bc4b90abdf24c9de85,Athletics & Sports,4bf58dd8d48988d1e6941735,Golf Courses,,,,78734,us_all
28,4b622ce7f964a5204c3a2ae3,2020-05-13,17,2020-05-13,12,Male,Age_45_to_49,106.71303367273312,1799,78734.0,Yaupon Golf Course,100 Clubhouse Dr,Lakeway,"Austin, TX",TX,US,30.35867503709539,-97.96682393393334,4bf58dd8d48988d1e6941735,Golf Courses,4d4b7105d754a06377d81259,Outdoors & Recreation,4f4528bc4b90abdf24c9de85,Athletics & Sports,4bf58dd8d48988d1e6941735,Golf Courses,,,,78734,us_all
19,4b75c6c2f964a520e7232ee3,2020-05-02,16,2020-05-02,11,Female,Age_45_to_49,123.77337864617894,121,,Chase Bank,8111 N FM 620 Rd,Austin,"Austin, TX",TX,US,30.416040221185902,-97.84652473377604,4bf58dd8d48988d10a951735,Banks,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d10a951735,Banks,,,556f46f6bd6a007c77390fa8,Chase Bank,,78726,us_all
0,4b75c6c2f964a520e7232ee3,2020-05-30,15,2020-05-30,10,Male,Age_30_to_34,131.4951906116693,1991,78727.0,Chase Bank,8111 N FM 620 Rd,Austin,"Austin, TX",TX,US,30.416040221185902,-97.84652473377604,4bf58dd8d48988d10a951735,Banks,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d10a951735,Banks,,,556f46f6bd6a007c77390fa8,Chase Bank,,78726,us_all
39,4b81375af964a520d09a30e3,2020-05-02,16,2020-05-02,11,Male,Age_40_to_44,77.83677893247678,121,,University Baptist Church,2130 Guadalupe St,Austin,"Austin, TX",TX,US,30.284755094060653,-97.7422139978377,4bf58dd8d48988d132941735,Churches,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d131941735,Spiritual Centers,4bf58dd8d48988d132941735,Churches,,,,78705,us_all
78,5694f1ce498effc73157209a,2020-05-08,11,2020-05-08,6,Female,Age_35_to_39,101.47408896679488,240,,Hair Lounge Barber & Beauty,800 Pecan St W Ste D,Pflugerville,"Austin, TX",TX,US,30.44300867935184,-97.62697719936546,4bf58dd8d48988d110951735,Salons / Barbershops,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d110951735,Salons / Barbershops,,,,,,78660,us_all
78,5694f1ce498effc73157209a,2020-05-26,12,2020-05-26,7,Female,Age_35_to_39,102.75648763132509,226,,Hair Lounge Barber & Beauty,800 Pecan St W Ste D,Pflugerville,"Austin, TX",TX,US,30.44300867935184,-97.62697719936546,4bf58dd8d48988d110951735,Salons / Barbershops,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d110951735,Salons / Barbershops,,,,,,78660,us_all
14,56e1216fcd104c72369ab84d,2020-05-02,16,2020-05-02,11,Male,Age_35_to_39,88.47312352905499,447,,Capital One Bank,2910 S Lakeline Blvd.,Cedar Park,"Austin, TX",TX,US,30.478959346869537,-97.8054913471574,4bf58dd8d48988d10a951735,Banks,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d10a951735,Banks,,,5569fdf3a7c8896abe7dae1c,Capital One Bank,,78613,us_all
11,4b9bb6c9f964a520f01c36e3,2020-05-07,12,2020-05-07,7,Male,Age_45_to_49,109.44399667144611,372,,Shell,10001 W Parmer Ln,Austin,"Austin, TX",TX,US,30.48780823007308,-97.77190446853638,4bf58dd8d48988d113951735,Gas Stations,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d113951735,Gas Stations,,,556f7a12bd6a75a9903bddb6,Shell,,78717,us_all
68,4b9bb6c9f964a520f01c36e3,2020-05-23,15,2020-05-23,10,Female,Age_50_to_54,307.0889622903635,1146,24983.0,Shell,10001 W Parmer Ln,Austin,"Austin, TX",TX,US,30.48780823007308,-97.77190446853638,4bf58dd8d48988d113951735,Gas Stations,4d4b7105d754a06378d81259,Shops & Services,4bf58dd8d48988d113951735,Gas Stations,,,556f7a12bd6a75a9903bddb6,Shell,,78717,us_all
86,4ba12aacf964a520309e37e3,2020-05-23,16,2020-05-23,11,Male,Age_35_to_39,104.42566359515712,215,78734.0,Pak Mail,900 Ranch Road 620 S,Lakeway,"Austin, TX",TX,US,30.35524362509699,-97.9613482570927,52f2ab2ebcbc57f1066b8b1f,Shipping Stores,4d4b7105d754a06378d81259,Shops & Services,52f2ab2ebcbc57f1066b8b1f,Shipping Stores,,,556a4d8aa7c8957d73d6bf6f,Pak Mail Centers of America,,78734,us_all
30,4ba12aacf964a520309e37e3,2020-05-22,14,2020-05-22,9,Male,Age_35_to_39,81.45551640771103,746,,Pak Mail,900 Ranch Road 620 S,Lakeway,"Austin, TX",TX,US,30.35524362509699,-97.9613482570927,52f2ab2ebcbc57f1066b8b1f,Shipping Stores,4d4b7105d754a06378d81259,Shops & Services,52f2ab2ebcbc57f1066b8b1f,Shipping Stores,,,556a4d8aa7c8957d73d6bf6f,Pak Mail Centers of America,,78734,us_all
86,4ba12aacf964a520309e37e3,2020-05-28,15,2020-05-28,10,Male,Age_35_to_39,104.87883754459251,384,78734.0,Pak Mail,900 Ranch Road 620 S,Lakeway,"Austin, TX",TX,US,30.35524362509699,-97.9613482570927,52f2ab2ebcbc57f1066b8b1f,Shipping Stores,4d4b7105d754a06378d81259,Shops & Services,52f2ab2ebcbc57f1066b8b1f,Shipping Stores,,,556a4d8aa7c8957d73d6bf6f,Pak Mail Centers of America,,78734,us_all
51,4ba80c08f964a520f5c839e3,2020-05-13,17,2020-05-13,12,Male,Age_30_to_34,119.56113598962747,257,,TCEQ,12100 Park Thirty Five Cir,Austin,"Austin, TX",TX,US,30.394226411913532,-97.67520931809284,4bf58dd8d48988d126941735,Government Buildings,4d4b7105d754a06375d81259,Professional & Other Places,4bf58dd8d48988d126941735,Government Buildings,,,,,,78753,us_all
